culture,original_norm,norm,generic
Colombians,[synthetic-knowledge],"It is common for Colombians to wear colorful attire during cultural events, reflecting their diverse heritage and regional pride.",Cultural events in Colombia often feature participants dressed in colorful attire that represents their heritage.
Colombians,[synthetic-knowledge],"Colombians are expected to greet each other with a warm hug and a cheek kiss, even among acquaintances.",Colombians commonly greet each other using hugs and cheek kisses as part of their social interactions.
Colombians,[synthetic-knowledge],It is considered polite for Colombians to offer guests a drink or snack upon their arrival at home.,Colombian hospitality often includes offering beverages or snacks to guests visiting one's home.
Colombians,[synthetic-knowledge],"Colombians typically celebrate birthdays with family gatherings, cake, and singing ""Feliz Cumpleaños"" to the honoree.","Birthdays in Colombia are generally celebrated with family, cake, and the song ""Feliz Cumpleaños."""
Colombians,[synthetic-knowledge],"In Colombian business settings, it is customary to engage in small talk before discussing work-related matters.",Colombian business culture often involves small talk prior to addressing professional topics during meetings.
Colombians,[synthetic-knowledge],"Colombians often dress in bright, colorful clothing during festivals to express joy and cultural pride.",Festivals in Colombia are characterized by colorful clothing that reflects the country's cultural heritage.
Colombians,[synthetic-knowledge],"During Holy Week, Colombians participate in traditional processions and church services to observe religious customs.",Holy Week in Colombia involves traditional processions and services that reflect the nation's religious practices.
Colombians,[synthetic-knowledge],"Colombians are expected to maintain a respectful tone when addressing elders, using formal language and titles.",Colombian culture places importance on using formal language and titles when speaking to elders.
Colombians,[synthetic-knowledge],"At family gatherings, Colombians often play board games or card games as a way to bond and socialize.",Family gatherings in Colombia frequently include board games or card games as popular social activities.
Colombians,[synthetic-knowledge],"It is typical for Colombians to exchange gifts on special occasions, with a focus on practical and meaningful items.",Gift-giving in Colombia often emphasizes practical and meaningful items during special celebrations or events.
Greeks,[synthetic-knowledge],"Greeks typically greet each other with a warm handshake or a kiss on both cheeks, depending on familiarity.",Greeks often use handshakes or cheek kisses as forms of greeting.
Greeks,[synthetic-knowledge],"It is considered polite for Greeks to offer a small gift, such as sweets or flowers, when invited to someone's home.",Greeks often bring gifts like sweets or flowers when visiting someone's home.
Greeks,[synthetic-knowledge],"Greeks often express gratitude by saying ""Efharisto"" and may follow up with a small gesture of kindness.","Greeks use the word ""Efharisto"" to express gratitude in social interactions."
Greeks,[synthetic-knowledge],"During holidays, it is expected for Greeks to gather with family and friends to share festive meals and traditional dishes.","Greeks celebrate holidays with family and friends, typically gathering for festive meals."
Greeks,[synthetic-knowledge],"Greeks are expected to respect and observe local customs, especially when visiting different regions of the country.",Local customs in Greece can vary significantly between different regions and communities.
Greeks,[synthetic-knowledge],"At family gatherings, it is common for Greeks to engage in lively discussions, often expressing strong opinions passionately.",Family gatherings in Greece often feature lively discussions and passionate exchanges.
